gestion,mes,dia,estacion,longitud,latitud,altura,Precipitación,Temperatura Máxima,Temperatura Mínima
2015,10,10,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,0.30
2015,10,11,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,10,12,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.00,-0.70
2015,10,13,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.80,1.30
2015,10,14,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.20,2.00
2015,10,15,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.80,1.90
2015,10,16,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,21.40,2.20
2015,10,17,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,2.80
2015,10,18,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,5.60
2015,10,19,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.00,1.00
2015,10,20,Potosi Aeropuerto,-65.720833,-19.536667,4100,1.80,19.40,1.00
2015,10,21,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.50,1.60
2015,10,22,Potosi Aeropuerto,-65.720833,-19.536667,4100,,21.50,-0.80
2015,10,23,Potosi Aeropuerto,-65.720833,-19.536667,4100,35.60,,
2015,10,24,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,2.50
2015,10,25,Potosi Aeropuerto,-65.720833,-19.536667,4100,1.60,,
2015,10,26,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.00,2.10
2015,10,27,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.50,2.00
2015,10,28,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.20,2.40
2015,10,29,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.20,1.50
2015,10,30,Potosi Aeropuerto,-65.720833,-19.536667,4100,7.60,19.10,2.40
2015,10,31,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,2.40
2015,11,2,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.80,1.00
2015,11,3,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,16.50,2.80
2015,11,4,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.60,-2.00
2015,11,5,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.90,-2.40
